Function Name, Cumulative Stack Size, Branch Type
"capi_v2_voice_iir_mic3_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"capi_v2_voice_iir_mic4_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"capi_v2_voice_resampler_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"capi_v2_voice_resampler_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"qurt_elite_channel_check_bit_mask(qurt_elite_channel_t*, unsigned long*)",1520,Recursive
"capi_v2_dynamic_resampler_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"capi_v2_voice_gain_dep_iir_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1520,Recursive
"capi_v2_voice_iir_mic1_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1520,Recursive
"capi_v2_voice_iir_mic2_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1520,Recursive
"capi_v2_voice_iir_mic3_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1520,Recursive
"capi_v2_voice_iir_mic4_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1520,Recursive
"capi_v2_limiter_is_supported_media_fmt(capi_v2_limiter_media_fmt const*, unsigned char)",1520,Recursive
"capi_v2_limiter_is_supported_media_fmt_v2(capi_v2_limiter_media_fmt_v2 const*, unsigned char)",1520,Recursive
"capi_v2_voice_gain_dep_iir_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1520,Recursive
"capi_v2_chmixer_is_supported_input_media_fmt(capi_v2_chmixer_media_fmt_v2 const*)",1520,Recursive
"capi_v2_chmixer_is_supported_output_media_fmt(capi_v2_chmixer_media_fmt_v2 const*)",1520,Recursive
"ultrasound_proc_gesture_svc_process_frames_buffer_q(ultrasound_proc_gesture_svc_t*)",1520,Recursive
"capi_v2_dynamic_resampler_is_supported_input_media_type(capi_v2_dynamic_resampler_media_fmt_v2 const*)",1520,Recursive
"afe_cdc_reg_access_deregistration",1520,Recursive
"afe_cdc_reg_access_registration",1520,Recursive
"afe_cdc_register_multi_read",1520,Recursive
"afe_cdc_register_read",1520,Recursive
"afe_cdc_register_update",1520,Recursive
"afe_cdc_register_write",1520,Recursive
"afe_dma_mgr_get_dma_index",1520,Recursive
"afe_port_get_sidetone_iir_filter_module_params",1520,Recursive
"afe_svc_check_codec_interrupts_supported",1520,Recursive
"aprv2_ipc_init",1520,Recursive
"avtimer_drv_is_hw_mode_qcounter",1520,Recursive
"capi_v2_sp_rx_intr_handler",1520,Recursive
"capi_v2_voice_iir_get_properties",1520,Recursive
"capi_v2_voice_iir_init",1520,Recursive
"capi_v2_voice_iir_mic_get_param",1520,Recursive
"capiv2_iec61937_pack_process_default",1520,Recursive
"diag_set_pd_buf_mode",1520,Recursive
"err_pd_init",1520,Recursive
"hal_dma_init_type0_v1",1520,Recursive
"hal_dma_init_type0_v2",1520,Recursive
"hal_dma_init_type0_v3",1520,Recursive
"hal_dma_init_type0_v4",1520,Recursive
"hal_dma_init_type0_v6",1520,Recursive
"hal_dma_init_type0_v7",1520,Recursive
"hal_i2s_get_func_table_v1",1520,Recursive
"hal_i2s_get_func_table_v3",1520,Recursive
"hal_pcm_get_func_table_v1",1520,Recursive
"hal_pcm_get_func_table_v3",1520,Recursive
"hal_tdm_get_func_table_v2",1520,Recursive
"hal_tdm_get_func_table_v3",1520,Recursive
"imc_init",1520,Recursive
"internal_register_sigex_add",1520,Recursive
"internal_register_sigex_add",1520,Recursive
"rcecb_getregistrants_name",1520,Recursive
"rs_drv_callback_func",1520,Recursive
"timer_def2",1520,Recursive
"usm_util_add_mask",1520,Recursive
"usm_util_remove_mask",1520,Recursive
"vcmn_find_vockpps_table",1520,Recursive
"voice_capi_cng_fwk_extn_handler",1520,Recursive
"voice_capi_service_state_fwk_extn_handler",1520,Recursive
"voice_init_guard_band",1520,Recursive
"voice_topo_get_module_info",1520,Recursive
"MtMx_SetOutputBufferTimestamp",1512,Recursive
"OQRTh6TaCtJGHXt246Tq8noHTa9",1512,Closed
"voice_ss_end(ss_struct_type_t*)",1512,Recursive
"topo_bg_send_eos_flag(void*, unsigned long, unsigned char)",1512,Recursive
"topo_bg_set_cmdQ_pending_flag(void*, unsigned char, unsigned long)",1512,Recursive
"topo_bg_set_dataQ_pending_flag(void*, unsigned char, unsigned long)",1512,Recursive
"topo_bg_set_dataQ_pending_flag(void*, unsigned char, unsigned long) (.1.1_i8_1)",1512,Recursive
"_Z30topo_bg_set_dataQ_pending_flagPvhm__merged",1512,Recursive
"ultrasound_proc_svc_compute_mcps(ultrasound_proc_svc_t*, usm_dyn_svc_init_params_t*)",1512,Recursive
"VSM_utility_update_passive_client_info(aprv2_packet_t*, vsm_session_object_t*)",1512,Recursive
"topo_bg_thread_wait_for_processing_done(void*)",1512,Recursive
"capi_v2_virtualizer_set_output_channel_mapping(unsigned long, unsigned short*)",1512,Recursive
"afe_pcm_read_dma(void*, unsigned long*, unsigned char*)",1512,Recursive
"afe_tdm_read_dma(void*, unsigned long*, unsigned char*)",1512,Recursive
"afe_tdm_write_dma(void*, unsigned char*, unsigned long*)",1512,Recursive
"_ZL17afe_tdm_write_dmaPvPhPm__merged",1512,Recursive
"afe_hdmi14_write_dma(void*, unsigned char*, unsigned long*)",1512,Recursive
"capi_v2_library_get_imc_end(void*)",1512,Recursive
"capi_v2_library_get_module_end(void*)",1512,Recursive
"vpm_calibrate_dynamic_cal_handle_usecase(vpm_session_object_t*, vpm_dynamic_cal_usecase_enum_t)",1512,Recursive
"apr_memq_free",1512,Recursive
"avtimer_attr_setduration",1512,Recursive
"avtimer_attr_setexpiry",1512,Recursive
"err_dog_force_bite",1512,Recursive
"hal_i2s_get_func_table_v2",1512,Recursive
"hal_pcm_get_func_table_v2",1512,Recursive
"hal_tdm_get_func_table_v1",1512,Recursive
"internal_map_name",1512,Recursive
"internal_map_name",1512,Recursive
"internal_map_name",1512,Recursive
"msg_v2_send",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"msg_v2_send.1.0",1512,Recursive
"mvm_ssr_modem_after_powerup_handler",1512,Recursive
"qsr_int_msg_send",1512,Recursive
"trampoline_1_for_msg_v2_send",1512,Recursive
"u2g_client_start",1512,Recursive
"voice_capi_populate_data_format_struct",1512,Recursive
"MMPM_Init",1504,Recursive
"MMPM_Init_Ext",1504,Recursive
"TCUVXCU8tGJ2H4UqT8CITa9",1504,Closed
"event_generate_stm",1504,Recursive
"fcvt",1504,Recursive
"9qTn2q",1496,Closed
"ADSPPM_Init_Client",1496,Recursive
"Diag_LSM_Health_Command",1496,Recursive
"diag_lsm_loopback",1496,Recursive
"mbclient_start",1496,Recursive
"rce_nde_pool_alloc",1496,Recursive
"rce_nfy_pool_alloc",1496,Recursive
"rce_nfy_pool_alloc__merged",1496,Recursive
"rcecb_init",1488,Recursive
"rcesn_init",1488,Recursive
"rcevt_init",1488,Recursive
"6XtFCFPtqCUhzTu9",1480,Closed
"7GqiBkTDVJOV4JeHC4GntCCah8TaCPTp9QqaFmTTDdmQBlmqjFMFTQ9",1480,Closed
"algo_log_alloc",1480,Recursive
"diag_LSM_test_cmd_handler",1480,Recursive
"ecvt",1480,Recursive
"nJtCiPtTCPod",1480,Closed
"qsr_msg_send_prep",1480,Recursive
"rce_init",1480,Recursive
"FttPXF6ChqUFCzTs9",1472,Closed
"SigVerify_AddRootOfTrust",1472,Recursive
"TXn7Ct8PqTnPHXTaCtnC6",1472,Closed
"_rtld_init_builtin",1472,Recursive
"_rtld_init_dag1",1472,Recursive
"diagpkt_err_rsp",1472,Recursive
"diagpkt_err_rsp.1.0_i8_20.1",1472,Recursive
"diagpkt_err_rsp.2.0_i8_21",1472,Recursive
"diagpkt_subsys_alloc",1472,Recursive
"diagpkt_subsys_alloc.1.0_i8_18.1_i16_103",1472,Recursive
"diagpkt_subsys_alloc.1.0_i8_90.2_i32_5",1472,Recursive
"7fKDkT2q8TXH4VFTi4maiTTDdmQBlmqjFMFTQ9",1464,Closed
"H2HChCAVV42aJTVq62HGT49",1464,Closed
"log_alloc_buffer(unsigned long, elite_qxdm_log_code, elite_log_data_format, unsigned short)",1464,Recursive
"_rtld_add_paths",1464,Recursive
"diagpkt_subsys_alloc_v2_delay",1464,Recursive
"gen_cb_ctxt_init",1464,Recursive
"log_alloc",1464,Recursive
"log_alloc_buffer",1464,Recursive
"oti3WG4OVTTXUG",1464,Closed
"rce_nde_pool_init",1464,Recursive
"rce_nfy_pool_init",1464,Recursive
"err_user_register_with_root",1456,Recursive
"event_alloc",1456,Recursive
"pthread_cond_timedwait_init",1456,Recursive
"q_init",1456,Recursive
"tempnam",1456,Recursive
"KDkTX7Tf84qHmV42i0TDcf7e1MTBsSkr_TQzFq9TmaHDDFDTamT0t7Tf7_fHHFHt8Xnm4KfDOV7qXGF2n8HH",1448,Closed
"_WFrprep",1448,Recursive
"_rtld_objlist_add",1448,Recursive
"diagpkt_alloc",1448,Recursive
"gen_cb_ctxt_invoke_cb",1448,Recursive
"qurt_qdi_secure_generic",1448,Recursive
"rcinit_internal_start_daltask",1448,Recursive
"sem_init",1448,Recursive
"servreg_generic_task_cb",1448,Recursive
"vasprintf",1448,Recursive
"Diag_LSM_Msg_Init",1440,Recursive
"HAP_par_sem_init",1440,Recursive
"JaGCnT6hCaXC_C6VUXn",1440,Closed
"WBkT9rR_TqFDqHn34atVAJTn9QqFamaTDTFa",1440,Closed
"_Fofind",1440,Recursive
"_WFwprep",1440,Recursive
"diag_stm_lsm_log_alloc",1440,Recursive
"diagpkt_delay_alloc",1440,Recursive
"err_user_spin_callback_context",1440,Recursive
"opendir",1440,Recursive
"q_lock_init",1440,Recursive
"strdup",1440,Recursive
"JtCHTVnTPPh",1432,Closed
"call_map_object",1432,Recursive
"dlsym",1432,Recursive
"qpDBkTU7QGXV4CH3pn2PqCtotnyT449TPtTqoQmammaagDTFr0rQccqcTBzTj9",1432,Closed
"DiagSvc_Malloc",1424,Recursive
"PhoT7VJXTtCanU82P",1424,Closed
"__wrap_malloc",1424,Recursive
"diag_stm_alloc",1424,Recursive
"malloc.1.0_i32_20",1424,Recursive
"malloc.1.0_i32_384",1424,Recursive
"malloc.1.0_i32_388",1424,Recursive
"malloc.1.0_i32_64",1424,Recursive
"malloc.2.0_i32_44",1424,Recursive
"rex_create_fake_tcb",1424,Recursive
"tftp_malloc",1424,Recursive
"tftp_malloc.1.0_i32_16272",1424,Recursive
"UUHTVnVhTHtHaV4Xn",1416,Closed
"_rtld_map_object_ex",1416,Recursive
"qurt_root_setup",1416,Recursive
"r_8FTRCIUtqHT4fTX9",1416,Closed
"_adspmsgd_apps_pls_ctor",1408,Recursive
"_apps_mem_pls_ctor",1408,Recursive
"_apps_remotectl_pls_ctor",1408,Recursive
"_apps_std_pls_ctor",1408,Recursive
"amss_heap_initialized",1408,Recursive
"remote_handle_open",1408,Recursive
"_adspmsgd_apps_pls_dtor",1400,Recursive
"_apps_mem_pls_dtor",1400,Recursive
"_apps_remotectl_pls_dtor",1400,Recursive
"_apps_std_pls_dtor",1400,Recursive
"v9TnnVXETqDTZ9R",1400,Closed
"TnJtCV2Hm6TXP",1392,Closed
"X2nCVafTHh62XGT4nqTCCXT49",1392,Closed
"nVXqT9nDTv9",1392,Closed
"GqiBkT4OV7JVJDTthKPvhG924tTqaQpaFmTFpTcm3arADBjTwF_QZTTcAmwFcRTmPxFpaa",1384,Closed
"Uh8qTCHXT49",1384,Closed
"_Getmem",1384,Recursive
"qurt_user_mode_init",1384,Recursive
"remote_handle_close",1384,Recursive
"CHJntm2TXGTV6TfP6",1376,Closed
"sbrk",1376,Recursive
"sys_sbrk",1376,Recursive
"__tls_get_addr",1368,Recursive
"_rtld_tls_get_addr",1368,Recursive
"qurt_thread_secure_exit_wrapper",1368,Recursive
"XtGT4tnhJqT8aUTh9",1360,Closed
"f8T77Tq34iH2X4TV0",1360,Closed
"qurt_user_reaper_maybe_restart",1360,Recursive
"sleep",1360,Recursive
"sys_mmap",1360,Recursive
"sys_sbrk_init",1352,Recursive
"7PhITtXI",1344,Closed
"f8T77Tq343H2X4TVd",1344,Closed
"kT8KfDTq743H2X4TVdmaFmFTTD_f70f7TtXtFHn8HH",1344,Closed
"pd_mon_user_init",1344,Recursive
"nanosleep",1336,Recursive
"oXTydD7DCtaX6nd",1336,Closed
"pd_dump_init",1336,Recursive
"qurt_user_reaper_init",1336,Recursive
"SlimBusMasterWorkLoopHandler.extracted_region.166",1328,Recursive
"SlimBus_NextReserveMsgBandwidth.extracted_region.350",1328,Recursive
"qurt_thread_get_tls_base",1328,Recursive
"VVUXnjCVSc6ytUC4VV74H2t4",1320,Closed
"XCeP2TT3oK",1320,Closed
"alarm",1320,Recursive
"efr_decoder",1320,Closed
"haPnXVT7C4HqhVTvTP9",1320,Closed
"qurt_signal_wait_fatal",1320,Recursive
"qurt_sysclock_user_init",1320,Recursive
"alarmx",1312,Recursive
"qurt_timer_sleep",1312,Recursive
"CfoTI76qq2TCT49",1304,Closed
"topo_process",1304,Recursive
"QTcOTjmQK6aCHnXt9",1296,Recursive
"qurt_assert_error",1296,Recursive
"qurt_timer_create",1296,Recursive
"register_interrupt",1296,Recursive
"DBkTXqGpQ47VVCnUdXDUoTdWT40Tp9QqaFmTTFpaFpTFpTFpTFpT",1280,Closed
"42tGT1F",1272,Closed
"mem_region_alloc",1272,Recursive
"qurt_printf",1272,Recursive
"CT1EcqXJ49T89",1256,Closed
"hTG4XhnttaTJVqH8aUTh9",1256,Closed
"kTVpq3XHtnhtP284Tt0yTXCf4Em24maaHa",1248,Recursive
"CTI7hqXV4CTU9",1240,Closed
"VtU7hnTX",1240,Closed
"grow_remote_heap",1240,Recursive
"G711A2Decoder",1232,Closed
"UTydD7DXVCCnUd",1232,Closed
"g711AppII_cng_decoder",1216,Closed
"BOTofaqTClXT49",1208,Closed
"TCnVX2f2aX6H4qTZGcTj9",1208,Closed
"fastrpc_migrate_cpz",1208,Recursive
"fastrpc_uprocess_migrate_cpz",1208,Recursive
"fseek",1208,Recursive
"fseeko",1208,Recursive
"n7CUTUXXVCCnCnTa8tC",1208,Closed
"fsetpos",1200,Recursive
"g711a2_cng_decoder",1200,Closed
"rewind",1200,Recursive
"4CG4ntCCTHC2hTP9XCHqH2t4TV9",1192,Closed
"TFBWkrR_Tt9DqhCYytVtHCn7GPTqCQm9mTFpaFDTa",1192,Closed
"WBkT9rR_TqFDJtPiG42CGHT4C2f6TTqHQF9apaFmTFpTFgampTFpTFpTFpTa",1192,Closed
"_Fspos",1184,Recursive
"print_dec",1184,Recursive
"XCdP2TT3oD",1176,Recursive
"acdb_file_reader_eos(void*)",1176,Recursive
"acdb_file_reader_set_max_rd_pos(void*, unsigned long)",1176,Recursive
"dD7UTCyXV4CCI8TnHtn",1176,Closed
"efr_Pitch_ol",1176,Closed
"2J4PaUTCqX",1168,Closed
"I7hCUCTVUXTqntqCTJ9",1168,Recursive
"_TRrSqHCCHTX9",1168,Closed
"acdb_file_reader_tell(void*)",1160,Recursive
"loc_buf_get_cur_pos_in_file(iacdb_file_reader_t*)",1160,Recursive
"fgetpos",1160,Recursive
"ftell",1160,Recursive
"ftello",1160,Recursive
"D7VyTd4XCUHTCCG626",1152,Closed
"FBr24tcvaPa",1152,Closed
"HtHaT4VTaC28qTC7XT49",1152,Closed
"TydD7T4XCUCVoHt4PntyC",1144,Closed
"_Fgpos",1144,Recursive
"read",1144,Recursive
"write",1144,Recursive
"HtHaT4VTaC28qTU7XTC9",1136,Closed
"apps_mem_request_map64",1136,Recursive
"apps_std_fopen_with_env",1136,Recursive
"pDBkTVG7q4XQUPnDCa2eCXXC4C4TVQCnUq9T7",1136,Closed
"BkTq_rWFTR94pt32GPJH4HCC9TnQXHtq9TATTmFFDaa",1128,Closed
"lseek",1128,Recursive
"sys_fstat",1128,Recursive
"sys_read",1128,Recursive
"sys_write",1128,Recursive
"D7VyTdCXn4DHnaXH8d",1120,Closed
"adsp_process_group_munmap",1120,Recursive
"adsp_process_group_munmap64",1120,Recursive
"fastrpc_invoke_process_setup_mem",1120,Recursive
"apps_mem_request_map",1112,Recursive
"apps_remotectl_open",1112,Recursive
"log_message_worker",1112,Recursive
"sys_flen",1112,Recursive
"apps_std_fread",1104,Recursive
"apps_std_fread__merged",1104,Recursive
"apps_std_fwrite",1104,Recursive
"sys_ftell",1104,Recursive
"apps_mem_share_map",1096,Recursive
"apps_remotectl_close",1096,Recursive
"fastrpc_dsp_unmap_pages",1096,Recursive
"n8HCntTw4jCTaaTqHTt9J",1096,Closed
"sys_seek",1096,Recursive
"42FTOQRq4aZHTC9",1088,Closed
"HAP_diag_user_deinit",1088,Recursive
"HAP_diag_user_init",1088,Recursive
"Rr_qTaFoT89",1088,Closed
"close",1088,Recursive
"sys_close",1088,Recursive
"HAP_diag_user_hook",1080,Recursive
"TnJtCdtoPPDCd",1080,Closed
"adspmsgd_dtor",1080,Recursive
"apps_mem_share_unmap",1080,Recursive
"apps_std_flen",1080,Recursive
"apps_std_fseek",1080,Recursive
"apps_std_ftell",1080,Recursive
"apps_std_ftell__merged",1080,Recursive
"nqTJaGCUCTVUXn",1080,Closed
"a2V4qTCCHTa9",1072,Closed
"adsp_listener_next2",1072,Recursive
"adspmsgd_apps_log",1072,Recursive
"fastrpc_mem_create",1072,Recursive
"fastrpc_mem_create.1.1",1072,Recursive
"adsp_release_mmap",1064,Recursive
"apps_mem_request_unmap",1064,Recursive
"apps_std_fclose",1064,Recursive
"apps_std_fflush__merged",1064,Recursive
"fastrpc_invoke_mmap_destroy",1064,Recursive
"fastrpc_invoke_mmap_release",1064,Recursive
"HChAH2C2V4TVJVaHC246T4G9qGVHUTV9",1056,Closed
"GP3iWoTtaaITqV24C",1048,Closed
"HtHaT4VTaC28qTJ7UTV9",1048,Closed
"XCHC_Pr4HR2aH",1048,Closed
"hVUw3TC2UTCHXV4C",1040,Closed
"tHTU42qqGCnaTH9",1040,Closed
"remote_handle_invoke",1032,Recursive
"2TU24CaXHtTaVn2CP",1024,Closed
"Th2Pq8hCaHnXJCt4TTUUXqJo2KTv9",1024,Closed
"adsp_listener_next_invoke",1024,Recursive
"buf_range_static_release_map",1024,Recursive
"fastrpc_invoke_process_destroy.extracted_region",1016,Recursive
"equalizer_set_new_config_for_xfade(capi_v2_p_eq*)",1000,Recursive
"fastrpc_uthread_destroy",1000,Recursive
"static_map_free",1000,Recursive
"CTH2hqXV4CTU9",992,Closed
"capi_v2_p_eq_process_in_vol_ctrl(capi_v2_p_eq*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",992,Recursive
"memster_acquire",992,Recursive
"nJtCDPtTCPoi",992,Closed
"QR6TaO4XvnqTCVXT99",984,Closed
"242TICnTJHJVCv",976,Closed
"BkT4pqD7QGXGUCVD3nChTnHCPXTp9QqaFmT",976,Closed
"capi_v2_p_eq_set_new_eq_param(capi_v2_p_eq*, unsigned long, signed char*, unsigned long)",976,Recursive
"fastrpc_invoke_thread_deinit",976,Recursive
"QTcOTjmQtCthU27HTVVUXoVCy",968,Closed
"adsp_current_process1_thread_exit",960,Recursive
"adsp_current_process_thread_exit",960,Recursive
"fastrpc_mem_destroy",960,Recursive
"fastrpc_thread_wait",960,Recursive
"tftp_log_raw_tftp_buf",960,Recursive
"fastrpc_mem_map_copy_fixed.extracted_region",952,Recursive
"aTICtHTCtnhJ",944,Closed
"fastrpc_mem_unmap_all",944,Recursive
"memster_destroy_children",944,Recursive
"_Parse_fde_instr",936,Closed
"pDBkTVG7q4XQUCnDChndTT4XCUCVqAQm9mPaa",936,Closed
"memster_insert",928,Recursive
"HAP_mem_get_stats",920,Recursive
"ULogCore_STMWrite",920,Recursive
"fastrpc_process_get_current_thread",920,Recursive
"memster_destroy",920,Recursive
"DBkTXqGpQ47VCCnUp43fUJVTCTUCT2aXV42qaQa9amaFpTFpTFpT",912,Closed
"tftp_put_helper.extracted_region",912,Recursive
"UXtahnTXCVa",904,Closed
"capi_v2_pbe_set_config(capi_v2_pbe*, audproc_pbe_params_t const*, unsigned char*)",904,Recursive
"MtMx_PspdProcChMixerCfgMsg(MtMx_PspdStruct*, pspd_chmixer_inout_t*)",904,Recursive
"memster_init",904,Recursive
"TFRr_qVTHaTq9",896,Closed
"get_user_heap_stats",896,Recursive
"hJVIT74XCUqT7CXTC9",896,Closed
"memster_release",896,Recursive
"PL_CeMLHashInit",888,Recursive
"ato4ThaTCqX",888,Closed
"nHU4atTXqoqTUyXTC9",880,Closed
"interp_cfi",872,Closed
"2hTXCUqTCHXT99",864,Recursive
"HAP_mem_set_grow_size",864,Recursive
"V2U8cHV4OC9H_VHCCH2X4ahnTXCVa",864,Closed
"rpc_calloc",864,Recursive
"rpc_calloc.1.0_i32_1",864,Recursive
"rpc_calloc.1.0_i32_1",864,Recursive
"rpc_memalign",864,Recursive
"rpc_realloc",864,Recursive
"rpc_realloc__merged",864,Recursive
"GPHjC7CCFh4_vCJC6",856,Closed
"OcTQCjmQHVTh82HPTJLP",856,Closed
"QXlcTBTSPVaCVTPUVXTahtnC6",856,Closed
"rpc_malloc",856,Recursive
"_rtld_relocate_objects",848,Recursive
"qiBkTV7OGJJV4Ti4DPhCa9th6TCCXaHT29QqmTFpaFpTa",848,Closed
"G711A2Encoder",840,Recursive
"HClXV4HTaPtqqtPHTX9",840,Closed
"QSTZZ_OO4FzTTQOXJUCVntRC",840,Closed
"_rtld_bind_start",840,Recursive
"TASK_ENTRY",832,Recursive
"mem_alloc_init",832,Recursive
"tftp_form_rrq_or_wrq_packet",832,Recursive
"tftp_form_rrq_packet",832,Recursive
"tftp_form_wrq_packet",832,Recursive
"tftp_protocol_open_connection",832,Recursive
"TASK_ENTRY",824,Recursive
"f8T77Tq34iH2X4TVi",824,Closed
"2HP8Jq6tTJTn9",816,Closed
"tftp_connection_open",816,Recursive
"tftp_protocol_update_remote_addr",816,Recursive
"FormatFloat",808,Recursive
"Rr_WBkTITqFDD98T4HtXfTqaQa9aAmFpTFpTFpTapTFpTFa",808,Closed
"XH2hqTq6KTn9",808,Closed
"qpDBkTU7QGXV4ChDdnVJO8qCcHzTO9pmaQPFmTaAaa3TFa",808,Closed
"tftp_connection_switch_to_new_remote_addr",808,Recursive
"7f473Tq8TX32VHTD4e",800,Closed
"GqiBkT4OV7JVJDtPh3t4XPmaTv9QqPTaamFpaa",800,Closed
"TqD0k7Tf8TXH4V42Daem3aaaa",800,Closed
"XCeP2TT3o0",800,Closed
"aPqTUqXTC9",800,Closed
"q24M2CU2fCTGqH26GT49",800,Closed
"tftp_form_error_packet",800,Recursive
"SigVerify_verifyseg",792,Recursive
"TnJtCptoPPDCd",792,Closed
"kTTW_BRFrqID39nCqT9VnXTqnQaFTAamaa",792,Closed
"rCnGtHACXVG4VH224ahnTXCVa",792,Closed
"tftp_connection_get_new_remote_addr",792,Recursive
"tftp_form_ack_packet",792,Recursive
"tftp_form_data_packet",792,Recursive
"_JntoTfCy2JXD3Te",784,Closed
"fKDkTHTq74X82P4TVKmDmmaaaTaFD_f70f7TtXtFHn8HH",784,Closed
"g711_coder",784,Recursive
"ConvertFloat",776,Recursive
"DBkTXqGp_C7VqCnUPHYTa9QqaPma",776,Closed
"JtCHTXnTPPh",776,Closed
"fTn6JaGh2GCHF6CJX6CntRC",776,Closed
"i3WGUTUtXVCC",776,Closed
"tftp_client_copy_build_config",776,Recursive
"tftp_protocol_close_connection",776,Recursive
"tftp_timetick_diff_in_usec",776,Recursive
"tftp_timetick_get",776,Recursive
"H2t4n2HaVqTU4XTC9",768,Closed
"TofnJtn8HcXVVn",768,Closed
"WBkT9rR_TqFDTI8i4HtXCTJfJPCaaTqaQm9ATFpaFpTa",768,Closed
"_rtld_relocate_nonplt_objects",768,Recursive
"std_snprintf",768,Recursive
"tftp_connection_close",768,Recursive
"4t6T9HUXV7GnTCVqHn4PTV9",760,Closed
"D7hyTdVJXTtCanU82P",760,Closed
"JtCPTPnoCtW",760,Closed
"TXn7CHH6entTC",760,Closed
"iBkTJG7qVJOVVDe48HtXHnnVPtC2m4TV9QqaTamaFpPa",760,Closed
"tftp_memscpy",760,Recursive
"tftp_memscpy.1.1_i32_2.3_i32_2",760,Recursive
"tftp_memscpy.1.1_i32_2.3_i32_2",760,Recursive
"tftp_memscpy.2.1_i32_7682.3_i32_2",760,Recursive
"tftp_memscpy.3.1_i32_7684.3_i32_2",760,Recursive
